AreaM2,Type,Location,DurationDays,MaterialQuantity,LaborHours
1992.349,Industrial,Bogota,419,4102.055,651.496
421.08,Industrial,Rural,51,534.666,94.924
2029.598,Residencial,Medellin,321,2640.037,434.589
760.774,Remodelacion,Barranquilla,184,782.878,161.773
2179.991,Remodelacion,Rural,115,1986.111,438.188
807.596,Residencial,Rural,131,869.8,122.894
2550.007,Comercial,Barranquilla,286,3934.039,535.249
3615.435,Residencial,Bogota,453,5104.229,935.336
1046.516,Comercial,Bogota,101,1643.665,219.808
1495.354,Residencial,Rural,340,1717.124,278.897
3505.37,Remodelacion,Barranquilla,127,3512.572,796.496
532.781,Comercial,Medellin,146,733.414,120.602
3265.5,Industrial,Cali,126,5145.361,787.554
688.633,Industrial,Rural,48,1015.813,135.884
1743.911,Residencial,Cali,255,2272.357,346.455
784.075,Remodelacion,Bogota,150,876.397,196.864
2645.898,Industrial,Medellin,175,4729.296,705.01
2554.343,Remodelacion,Cali,137,2424.781,505.942
3445.421,Residencial,Barranquilla,147,3902.91,649.609
2660.012,Remodelacion,Rural,231,2623.427,601.263
979.567,Industrial,Medellin,340,1718.862,247.093
2986.347,Industrial,Rural,399,5162.887,787.165
1157.016,Remodelacion,Barranquilla,47,1024.695,258.362
3341.19,Residencial,Barranquilla,276,4179.281,676.742
3658.283,Remodelacion,Cali,213,3798.78,902.509
2816.894,Residencial,Rural,235,2924.682,467.054
1620.74,Remodelacion,Rural,191,1489.959,356.878
506.598,Residencial,Cali,431,743.496,112.464
3801.868,Industrial,Medellin,464,7807.646,1140.63
837.8,Industrial,Rural,318,1429.244,187.439
2718.516,Comercial,Rural,22,3080.949,454.664
3675.895,Remodelacion,Barranquilla,285,3933.923,855.092
343.159,Comercial,Barranquilla,397,556.15,79.466
714.984,Residencial,Rural,343,841.568,120.533
2042.493,Industrial,Cali,130,3128.804,475.425
1000.413,Remodelacion,Bogota,351,1261.356,255.06
3700.339,Residencial,Rural,108,4075.091,568.589
3900.807,Comercial,Rural,432,6438.164,780.312
3851.665,Comercial,Medellin,178,5840.538,866.096
1047.493,Remodelacion,Rural,428,1104.276,239.032
3208.576,Industrial,Cali,162,5072.692,836.388
1352.232,Comercial,Barranquilla,239,2146.417,272.222
2822.069,Remodelacion,Bogota,359,3592.2,708.43
343.029,Industrial,Rural,208,505.385,83.407
742.55,Remodelacion,Medellin,200,774.688,182.904
1351.73,Residencial,Barranquilla,262,1608.317,249.027
2546.619,Industrial,Bogota,34,4243.645,633.615
1615.066,Comercial,Cali,440,2821.988,380.499
2892.621,Industrial,Medellin,368,5797.839,870.429
2174.751,Comercial,Medellin,324,3402.128,495.593
2564.772,Remodelacion,Rural,40,2009.397,520.329
2855.378,Residencial,Cali,362,3501.143,537.073
251.753,Residencial,Bogota,165,298.276,54.705
1620.139,Comercial,Medellin,375,2849.214,418.388
1918.197,Industrial,Medellin,353,3914.453,584.453
3597.735,Remodelacion,Cali,299,3794.468,883.284
2567.8,Comercial,Medellin,307,4026.121,583.743
3642.986,Remodelacion,Cali,104,3572.56,825.425
3394.988,Residencial,Medellin,299,4280.035,755.356
734.402,Remodelacion,Medellin,454,902.727,200.246
2552.301,Remodelacion,Bogota,290,3178.302,623.345
2131.271,Comercial,Barranquilla,212,3217.721,451.762
1832.424,Remodelacion,Bogota,384,2415.175,526.557
2159.34,Comercial,Rural,231,3167.309,439.685
2486.127,Comercial,Barranquilla,326,3864.894,546.049
1452.658,Industrial,Barranquilla,373,2833.142,362.099
1127.125,Comercial,Bogota,148,1836.042,239.829
489.986,Comercial,Cali,353,753.413,110.31
3236.178,Comercial,Bogota,283,5510.449,744.528
2821.177,Residencial,Bogota,216,4026.972,602.144
1711.095,Remodelacion,Bogota,75,1638.099,438.9
3490.277,Industrial,Barranquilla,408,6453.846,946.518
2274.319,Comercial,Barranquilla,301,3435.915,484.96
897.619,Remodelacion,Bogota,122,1008.643,196.232
2129.56,Remodelacion,Medellin,252,2146.173,549.233
452.774,Remodelacion,Medellin,285,528.802,118.33
990.591,Remodelacion,Medellin,278,1151.646,242.103
2821.168,Remodelacion,Rural,231,2445.077,553.871
2583.789,Residencial,Rural,325,2883.472,437.112
1687.604,Residencial,Bogota,465,2623.719,386.447
2797.799,Comercial,Barranquilla,465,4933.601,676.444
796.277,Remodelacion,Medellin,407,924.085,202.965
337.951,Industrial,Bogota,328,673.77,106.208
746.426,Residencial,Barranquilla,81,852.231,141.797
3942.32,Comercial,Barranquilla,145,5244.725,805.22
3163.389,Comercial,Cali,63,4549.209,607.677
3392.437,Industrial,Medellin,111,5329.811,745.229
3017.169,Remodelacion,Barranquilla,240,3107.349,694.333
188.94,Industrial,Barranquilla,69,296.219,42.515
2011.34,Industrial,Cali,317,3869.553,505.415
142.668,Remodelacion,Rural,361,134.568,29.638
3803.55,Remodelacion,Barranquilla,273,4144.324,931.853
2696.69,Remodelacion,Rural,368,2698.062,557.797
1049.088,Industrial,Rural,59,1392.11,213.717
3911.844,Industrial,Cali,423,7531.161,1038.036
3947.457,Residencial,Barranquilla,446,5031.157,806.5
789.031,Residencial,Barranquilla,304,983.95,158.14
3070.563,Comercial,Rural,430,4718.057,698.583
2896.629,Industrial,Bogota,221,5305.473,793.509
1796.177,Remodelacion,Barranquilla,211,1868.005,392.326
2481.153,Residencial,Medellin,243,3176.789,511.476
181.473,Industrial,Rural,228,283.679,40.364
1293.597,Industrial,Rural,133,1829.891,293.792
1970.015,Residencial,Medellin,329,2482.81,444.147
522.14,Industrial,Rural,145,764.228,107.713
2658.38,Remodelacion,Medellin,191,2552.528,618.297
913.681,Comercial,Rural,158,1276.111,176.29
48.414,Comercial,Bogota,391,83.633,12.943
2007.614,Residencial,Barranquilla,452,2894.84,439.548
546.433,Remodelacion,Rural,263,512.577,105.928
3260.608,Remodelacion,Medellin,284,3769.057,851.88
545.195,Remodelacion,Barranquilla,261,518.225,113.979
3288.095,Residencial,Medellin,273,4358.393,724.424
2736.265,Comercial,Cali,45,3833.484,498.823
2460.948,Industrial,Rural,279,3764.563,526.123
2165.187,Industrial,Rural,438,3773.324,505.38
1740.612,Comercial,Cali,194,2650.204,337.848
512.411,Remodelacion,Bogota,286,566.561,141.313
1818.231,Industrial,Medellin,33,2970.696,383.758
2366.34,Remodelacion,Rural,469,2739.873,515.278
3800.863,Industrial,Barranquilla,285,7041.62,928.085
517.836,Remodelacion,Barranquilla,83,446.79,102.337
1674.658,Comercial,Barranquilla,135,2503.799,349.714
485.949,Residencial,Barranquilla,66,487.034,86.358
3137.269,Industrial,Rural,420,5269.36,826.637
446.931,Comercial,Cali,205,658.67,86.123
1922.939,Industrial,Rural,405,3275.293,452.941
208.424,Comercial,Cali,36,283.068,39.856
1665.657,Comercial,Rural,105,2249.791,326.137
1903.621,Remodelacion,Cali,35,1805.938,391.543
1974.293,Comercial,Cali,465,3164.301,486.752
3106.375,Residencial,Rural,259,3650.668,542.322
3272.172,Comercial,Cali,199,4514.886,722.198
872.696,Industrial,Rural,156,1281.761,209.952
3622.935,Remodelacion,Cali,265,4071.897,866.33
2672.719,Comercial,Barranquilla,253,3926.55,528.833
2491.979,Residencial,Medellin,382,3294.393,550.133
2716.694,Remodelacion,Cali,219,2718.957,634.431
1451.612,Residencial,Barranquilla,317,1909.549,260.783
2362.738,Residencial,Barranquilla,298,2719.333,426.711
342.596,Residencial,Bogota,152,461.622,67.469
2571.212,Comercial,Rural,188,3613.844,532.793
2120.198,Comercial,Cali,152,3114.548,435.794
1707.007,Comercial,Cali,21,2136.169,342.99
3176.661,Residencial,Barranquilla,343,4305.073,592.461
1688.87,Residencial,Bogota,94,2142.192,300.976
2120.517,Comercial,Bogota,126,3479.146,427.086
2658.657,Remodelacion,Medellin,390,2931.115,678.504
2253.563,Comercial,Cali,121,3021.743,457.264
2279.15,Residencial,Bogota,124,2851.321,487.916
2857.328,Remodelacion,Medellin,373,3560.494,776.009
3896.986,Comercial,Barranquilla,234,6041.292,767.312
2157.117,Residencial,Barranquilla,245,2519.619,384.601
2188.751,Remodelacion,Rural,122,1812.161,445.075
2358.921,Residencial,Rural,211,2618.127,421.415
3834.44,Comercial,Rural,110,4925.836,742.974
2691.027,Remodelacion,Bogota,273,3310.542,739.009
2748.815,Residencial,Cali,175,3311.617,563.69
3673.123,Residencial,Barranquilla,422,5019.757,766.568
3757.609,Comercial,Barranquilla,374,5762.417,883.156
3709.291,Industrial,Barranquilla,56,5515.813,818.174
1385.568,Comercial,Barranquilla,395,2381.168,310.002
606.013,Remodelacion,Bogota,85,632.1,129.793
354.943,Residencial,Cali,405,475.802,75.048
3610.261,Residencial,Barranquilla,195,4033.365,605.363
304.408,Remodelacion,Barranquilla,153,298.59,63.077
3949.631,Industrial,Cali,55,6452.693,867.223
1303.493,Residencial,Medellin,151,1617.521,258.903
1447.074,Remodelacion,Rural,360,1513.419,355.044
994.236,Residencial,Bogota,134,1188.091,197.574
3399.491,Remodelacion,Bogota,316,4235.558,984.585
2959.164,Remodelacion,Medellin,424,3343.661,851.58
1882.864,Residencial,Medellin,94,2176.364,341.437
1084.259,Industrial,Medellin,444,1995.582,311.797
336.417,Comercial,Medellin,376,534.444,80.345
885.025,Industrial,Cali,93,1314.39,186.091
1100.901,Industrial,Medellin,174,1885.778,298.238
1321.632,Comercial,Barranquilla,29,1657.699,253.568
2751.828,Residencial,Cali,324,3797.386,563.118
335.437,Remodelacion,Rural,303,333.066,72.375
2847.062,Remodelacion,Rural,402,3037.372,645.299
2030.57,Comercial,Barranquilla,116,2980.221,422.582
222.139,Remodelacion,Bogota,237,257.851,57.49
3284.028,Residencial,Bogota,262,4189.653,777.374
3863.65,Industrial,Barranquilla,419,6690.954,1003.091
459.651,Industrial,Bogota,447,995.953,144.485
316.482,Comercial,Rural,123,409.992,63.029
3638.118,Comercial,Bogota,354,6672.215,827.568
1987.065,Industrial,Medellin,196,3588.331,507.924
1488.374,Residencial,Rural,405,1929.826,264.138
2662.244,Industrial,Medellin,238,4410.561,658.718
2945.336,Residencial,Medellin,241,3669.732,545.172
2962.049,Industrial,Cali,60,4582.115,688.334
3141.522,Residencial,Rural,341,3637.348,582.938
3887.94,Industrial,Rural,293,6316.417,908.013
2869.18,Residencial,Barranquilla,341,3676.231,617.741
2984.774,Comercial,Medellin,453,5754.842,734.636
3011.205,Residencial,Medellin,123,3619.681,533.327
3901.567,Comercial,Cali,137,5171.555,804.406
726.238,Remodelacion,Medellin,361,839.024,181.936
1577.253,Residencial,Cali,416,2218.858,311.833
1931.55,Residencial,Bogota,321,2662.267,403.875
1001.256,Remodelacion,Medellin,222,1141.321,232.589
1138.457,Industrial,Bogota,318,2292.543,315.612
3512.799,Comercial,Bogota,478,6800.233,950.889
2499.951,Residencial,Rural,476,3209.742,533.185
3773.397,Remodelacion,Medellin,35,3690.612,826.372
725.264,Comercial,Rural,195,904.606,129.683
1562.368,Industrial,Bogota,431,3271.117,503.615
1221.41,Industrial,Cali,144,2113.265,280.143
3961.272,Comercial,Cali,218,5507.694,806.683
1038.452,Comercial,Medellin,198,1599.741,204.514
522.945,Residencial,Bogota,238,700.818,107.284
1418.264,Comercial,Cali,463,2497.624,357.651
2353.562,Industrial,Cali,100,3785.374,581.66
1372.342,Industrial,Rural,449,2234.399,334.238
392.511,Industrial,Medellin,292,674.657,110.875
3708.343,Remodelacion,Medellin,459,4716.959,943.143
3031.98,Remodelacion,Medellin,120,3225.542,682.222
3451.01,Residencial,Rural,352,4329.728,621.57
3230.087,Residencial,Cali,237,3645.596,664.42
647.095,Residencial,Medellin,357,860.837,144.563
94.585,Remodelacion,Medellin,335,99.654,24.517
2240.822,Industrial,Rural,165,3288.08,530.44
2212.328,Residencial,Barranquilla,211,2418.963,373.31
1611.173,Comercial,Rural,470,2672.962,320.22
845.229,Comercial,Rural,208,1208.417,164.127
106.19,Residencial,Cali,265,125.09,19.423
520.786,Residencial,Rural,136,513.926,81.956
1431.128,Comercial,Barranquilla,336,2416.217,341.149
327.046,Industrial,Bogota,104,550.916,76.165
3340.632,Residencial,Rural,165,3537.033,576.132
2686.232,Residencial,Rural,191,2806.835,452.653
1734.303,Residencial,Rural,289,1921.984,339.46
153.984,Residencial,Bogota,333,223.637,33.189
1580.307,Industrial,Cali,27,2283.703,321.129
1880.966,Remodelacion,Barranquilla,214,1940.083,394.04
813.126,Remodelacion,Barranquilla,205,819.128,164.222
1577.55,Remodelacion,Bogota,141,1632.019,414.683
89.169,Comercial,Cali,121,118.97,16.668
3282.108,Residencial,Cali,328,4500.766,726.762
258.698,Industrial,Rural,371,463.58,63.169
2862.355,Residencial,Medellin,365,3828.938,612.077
835.369,Industrial,Cali,102,1261.496,200.196
465.248,Residencial,Medellin,305,563.169,103.473
2484.435,Residencial,Barranquilla,246,3028.782,477.3
3032.777,Industrial,Rural,355,4931.793,803.552
866.242,Industrial,Bogota,353,1760.266,242.905
2381.759,Comercial,Bogota,460,4198.469,630.013
2543.556,Industrial,Rural,371,4321.937,662.965
2842.15,Comercial,Barranquilla,462,4547.406,685.425
3149.767,Residencial,Cali,374,4479.712,700.836
2445.851,Comercial,Medellin,309,4332.945,579.317
2310.84,Comercial,Cali,21,2819.122,454.595
3017.219,Industrial,Medellin,90,5134.045,791.462
2756.161,Remodelacion,Rural,56,2137.453,569.777
1146.155,Residencial,Cali,209,1466.163,210.534
3408.703,Remodelacion,Medellin,126,3328.814,778.494
1006.043,Residencial,Barranquilla,108,1050.362,165.906
920.661,Industrial,Cali,439,1679.125,255.627
1762.38,Industrial,Medellin,222,2881.441,410.413
3608.424,Industrial,Cali,190,5822.138,922.094
790.907,Residencial,Cali,134,851.199,135.798
1907.403,Industrial,Medellin,332,3800.966,559.833
1189.162,Comercial,Rural,381,1898.718,239.571
2026.893,Comercial,Bogota,475,4198.946,516.377
3863.559,Comercial,Barranquilla,141,5275.269,812.378
414.785,Remodelacion,Barranquilla,457,439.008,95.455
2941.566,Remodelacion,Cali,112,2781.141,659.969
736.019,Remodelacion,Barranquilla,253,711.062,171.766
822.666,Residencial,Barranquilla,81,940.123,156.43
2746.171,Residencial,Bogota,83,3229.029,563.788
1887.831,Residencial,Bogota,245,2585.215,367.241
824.344,Comercial,Cali,377,1262.799,202.67
3070.815,Comercial,Rural,179,4319.014,544.899
2344.081,Comercial,Medellin,88,3130.031,448.511
621.872,Remodelacion,Bogota,330,723.15,177.439
3358.932,Industrial,Barranquilla,392,6369.482,848.124
2018.654,Industrial,Bogota,336,3906.861,626.66
424.868,Comercial,Bogota,384,761.802,109.177
235.474,Comercial,Medellin,465,427.281,62.12
1931.858,Comercial,Bogota,468,3611.286,522.679
158.532,Industrial,Bogota,337,338.929,45.991
782.295,Remodelacion,Cali,340,907.261,177.036
223.337,Remodelacion,Bogota,229,235.766,58.642
634.971,Comercial,Cali,220,974.334,145.174
1677.957,Remodelacion,Bogota,418,2072.607,463.978
396.466,Industrial,Medellin,273,734.457,111.395
2947.169,Comercial,Cali,298,4723.903,635.328
39.99,Comercial,Cali,140,61.037,8.314
2717.715,Residencial,Medellin,248,3633.838,601.511
142.266,Industrial,Rural,85,193.492,27.376
1698.083,Comercial,Barranquilla,89,2341.714,313.999
3126.282,Comercial,Medellin,186,4949.899,689.853
682.118,Industrial,Barranquilla,103,1034.742,148.733
1787.28,Residencial,Rural,192,1835.179,295.873
624.276,Industrial,Barranquilla,185,1013.012,136.34
3555.736,Industrial,Bogota,209,6249.09,929.938
3162.261,Remodelacion,Barranquilla,96,2921.122,654.058
1730.631,Comercial,Medellin,307,2772.379,378.58
959.484,Remodelacion,Bogota,307,1180.309,235.889
512.344,Residencial,Bogota,164,605.822,94.823
2491.425,Comercial,Rural,99,3155.026,414.325
2054.856,Remodelacion,Medellin,236,2166.794,502.595
2113.854,Comercial,Barranquilla,261,3426.72,479.741
56.87,Industrial,Medellin,215,93.283,15.174
3608.313,Comercial,Rural,24,4213.455,575.55
636.004,Comercial,Rural,359,956.142,120.03
1817.685,Comercial,Rural,100,2170.395,332.07
3676.572,Remodelacion,Cali,285,3662.412,861.141
1824.314,Industrial,Bogota,136,3124.35,476.89
2999.979,Residencial,Medellin,156,3469.431,542.374
978.505,Comercial,Cali,119,1340.065,211.019
2955.499,Remodelacion,Barranquilla,299,2898.537,721
184.78,Remodelacion,Cali,333,202.393,43.816
935.494,Comercial,Bogota,233,1583.43,227.928
217.678,Remodelacion,Bogota,189,260.41,52.738
3094.51,Residencial,Rural,308,3836.797,579.997
525.471,Industrial,Cali,264,958.891,128.877
2805.111,Remodelacion,Cali,205,2713.746,636.113
314.677,Residencial,Barranquilla,446,394.009,72.246
243.357,Remodelacion,Rural,370,235.368,54.333
